asin,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B0054LHI5A,True,False,False,True,True,True,True,True,3.0130691528320312,False,148,beauty_and_personal_care,STATIC_BARE,False
B06XF2TR11,False,False,False,False,False,False,False,False,0.6986560821533203,True,149,beauty_and_personal_care,STATIC_BARE,False
B00WAJAKOU,False,False,False,False,False,False,False,False,0.6984217166900635,True,150,beauty_and_personal_care,STATIC_BARE,False
B07MWSXPT1,False,False,False,False,False,False,False,False,0.6974210739135742,True,151,beauty_and_personal_care,STATIC_BARE,False
B085WR175L,False,False,False,False,False,False,False,False,0.6946249008178711,True,152,beauty_and_personal_care,STATIC_BARE,False
B08HYW2MKG,False,False,False,False,False,False,False,False,0.7103919982910156,True,153,beauty_and_personal_care,STATIC_BARE,False
B000TG63EW,False,False,False,False,False,False,False,False,0.7081291675567627,True,154,beauty_and_personal_care,STATIC_BARE,False
B00365DABC,False,False,False,False,False,False,False,False,0.6997110843658447,True,155,beauty_and_personal_care,STATIC_BARE,False
B004WRCXRA,False,False,False,False,False,False,False,False,0.6984310150146484,True,156,beauty_and_personal_care,STATIC_BARE,False
B002RS6JSA,False,False,False,False,False,False,False,False,0.707993745803833,True,157,beauty_and_personal_care,STATIC_BARE,False
B0B9YDQTXN,False,False,False,False,False,False,False,False,0.6944570541381836,True,158,beauty_and_personal_care,STATIC_BARE,False
B014E2D6BY,False,False,False,False,False,False,False,False,0.6971571445465088,True,159,beauty_and_personal_care,STATIC_BARE,False
B0914XZT2W,False,False,False,False,False,False,False,False,0.7039110660552979,True,160,beauty_and_personal_care,STATIC_BARE,False
B07L1PHSY9,False,False,False,False,False,False,False,False,0.7040588855743408,True,161,beauty_and_personal_care,STATIC_BARE,False
B01N34XW93,False,False,False,False,False,False,False,False,0.6988768577575684,True,162,beauty_and_personal_care,STATIC_BARE,False
B0BN2PX8V3,False,False,False,False,False,False,False,False,0.6967849731445312,True,163,beauty_and_personal_care,STATIC_BARE,False
B01N1LL62W,True,False,False,True,True,True,True,True,3.341071128845215,False,164,beauty_and_personal_care,STATIC_BARE,False
B0BC29LL92,False,False,False,False,False,False,False,False,0.699439287185669,True,165,beauty_and_personal_care,STATIC_BARE,False
B00D13DGFY,True,False,False,True,True,False,True,True,2.453400135040283,False,166,beauty_and_personal_care,STATIC_BARE,False
B07DY2QRF6,False,False,False,False,False,False,False,False,0.6933901309967041,True,167,beauty_and_personal_care,STATIC_BARE,False
B00SK71SAG,False,False,False,False,False,False,False,False,4.06533670425415,True,168,beauty_and_personal_care,STATIC_BARE,False
B085S8DGWT,False,False,False,False,False,False,False,False,0.6934521198272705,True,169,beauty_and_personal_care,STATIC_BARE,False
B01648QPVE,False,False,False,False,False,False,False,False,0.729172945022583,True,170,beauty_and_personal_care,STATIC_BARE,False
B0BNLWJ6QJ,False,False,False,False,False,False,False,False,0.7508628368377686,True,171,beauty_and_personal_care,STATIC_BARE,False
B0BBSPM876,False,False,False,False,False,False,False,False,0.6981871128082275,True,172,beauty_and_personal_care,STATIC_BARE,False
B07SFL7FXJ,False,False,False,False,False,False,False,False,0.6964013576507568,True,173,beauty_and_personal_care,STATIC_BARE,False
