title,brand,manufacturer,description,images,price,time,asin,stars,ratings_quantity,is_empty,id,category,method,is_valid
True,True,False,True,True,True,9.109600067138672,B08L8DL3RX,True,True,False,237,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,7.91025710105896,B00NOY3JOS,True,True,False,238,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,6.439208030700684,B08XXMQ32C,True,True,False,239,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,10.060266017913818,B075ZZF47B,True,True,False,240,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,10.592363834381104,B0BVFDH9CP,True,True,False,241,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,9.075263977050781,B07LGVSPKF,True,True,False,242,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.047327041625977,B0000ANHT7,True,True,False,243,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,16.863580226898193,B001PU9A9Q,True,True,False,244,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,10.555366039276123,B01MSVTHDP,True,True,False,245,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,False,True,True,11.630600214004517,B01HAGXX8C,True,True,False,246,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.735476016998291,B07YNXVGPD,True,True,False,247,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,13.134844779968262,B01HMH57CO,True,True,False,248,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,7.21213698387146,B0C7KBZXL6,True,True,False,249,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,6.8137757778167725,B0BW93QZK5,True,True,False,250,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,10.058712005615234,B01M1OM3NU,True,True,False,251,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,7.120901107788086,B0169P8TGQ,True,True,False,252,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.027492046356201,B086YMWQPC,True,True,False,253,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,7.194348096847534,B079GTQGTL,True,True,False,254,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.165877103805542,B0B3TK8ZL9,True,True,False,255,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,6.532799005508423,B014FALWES,True,True,False,256,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,12.791592359542847,B071ZH5Y4V,True,True,False,257,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.904181957244873,B008YA0Z44,True,True,False,258,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.267904043197632,B076P5M7WD,True,True,False,259,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,9.815536975860596,B08D11NP71,True,True,False,260,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.137459993362427,B01K2CMFVM,True,True,False,261,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.208609104156494,B0BRMV3N9R,True,True,False,262,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,6.742613077163696,B0B1HR89H4,True,True,False,263,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,14.332926988601685,B086Z2WR6Y,True,True,False,264,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,10.30299997329712,B00T7TXS2W,True,True,False,265,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,13.332473278045654,B0BS6G9WG6,True,True,False,266,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.389571905136108,B0BHV8PQ2K,True,True,False,267,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,11.870741128921509,B013YRRFJ4,True,True,False,268,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,12.335004329681396,B00NOU54XG,True,True,False,269,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.840320110321045,B08DTMMTJW,True,True,False,270,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,12.84827995300293,B0C6T9PXMW,True,True,False,271,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.223886013031006,B079PL1L5G,True,True,False,272,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,10.786752939224243,B0D4ZG9SCS,True,True,False,273,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,6.3948280811309814,B0C26RYQ7S,True,True,False,274,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,12.092856168746948,B0007YXTRA,True,True,False,275,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.882447957992554,B07M61KYWL,True,True,False,276,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.571935892105103,B0BW2XQCQQ,True,True,False,277,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.029502868652344,B07XL8N5G2,True,True,False,278,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.194092750549316,B09643QGPD,True,True,False,279,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.494619846343994,B08FCWWZ9B,True,True,False,280,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.630011796951294,B00MDZWPEO,True,True,False,281,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,9.242913007736206,B073R22ZV9,True,True,False,282,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.190645217895508,B09R82W413,True,True,False,283,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,16.334969997406006,B0CYZM5RSM,True,True,False,284,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,6.77247166633606,B00WE4GN0G,True,True,False,285,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.3849077224731445,B09QMPYRB7,True,True,False,286,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,9.861393928527832,B0BV9YW7D4,True,True,False,287,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,26.360487937927246,B07543D21Q,True,True,False,288,clothing_shoes_jewelry,RAINFOREST,False
True,False,False,True,True,True,6.55499005317688,B000J176KW,True,True,False,289,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,9.744622230529785,B071DVQLT2,True,True,False,290,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,7.035874128341675,B00ZUNGRD6,True,True,False,291,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.707111120223999,B0CNRT9YBL,True,True,False,292,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.7770819664001465,B06Y1RWZTG,True,True,False,293,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.396129131317139,B000NZVQIM,True,True,False,294,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.9797821044921875,B000N8Q4XG,True,True,False,295,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,7.8579089641571045,B086Y87C1H,True,True,False,296,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,12.91926097869873,B07GDRLQMS,True,True,False,297,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,6.3944807052612305,B098XBK5WX,True,True,False,298,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,8.159453868865967,B07F685NJ8,True,True,False,299,clothing_shoes_jewelry,RAINFOREST,False
True,True,True,True,True,True,8.783954858779907,B08Q3FTQMK,True,True,False,300,clothing_shoes_jewelry,RAINFOREST,False
True,True,False,True,True,True,10.829288244247437,B0BQZFVJTB,True,True,False,301,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.678591012954712,B087N9N6HH,True,True,False,302,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,18.87287926673889,B00N1QPNMA,True,True,False,303,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.760915994644165,B07B6ZN7P8,True,True,False,304,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.206870079040527,B09Z6LJFX4,True,True,False,305,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,11.744156122207642,B0BBKW5G1T,True,True,False,306,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.723037958145142,B0CX24138S,True,True,False,307,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.40219783782959,B09SDKSXLZ,True,True,False,308,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,6.956656217575073,B09Q4BC1CJ,True,True,False,309,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.511581897735596,B00JM5GW10,True,True,False,310,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.851954936981201,B0BDQLJMFV,True,True,False,311,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,11.520309925079346,B07W5QM4DP,True,True,False,312,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.376503944396973,B0CSJQHF6W,True,True,False,313,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.510200262069702,B09PGVGCH5,True,True,False,314,toys_and_games,RAINFOREST,False
True,True,True,True,True,False,14.37293267250061,B0B6B25BKW,True,True,False,315,toys_and_games,RAINFOREST,False
True,True,False,True,True,False,8.94043493270874,B0CV2MJYHJ,True,True,False,316,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,19.925755262374878,B09NRS8C5Y,True,True,False,317,toys_and_games,RAINFOREST,False
False,False,False,False,False,False,1.9716930389404297,B0BRQSHRKR,False,False,True,318,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,16.171258211135864,B0BWR49R77,True,True,False,319,toys_and_games,RAINFOREST,False
False,False,False,False,False,False,2.288459062576294,B0CMQFBWZP,False,False,True,320,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,13.913268089294434,B09GWCRSQV,True,True,False,321,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,10.406422138214111,B007GE75HY,True,True,False,322,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,40.41382908821106,B0BWDWNH5G,True,True,False,323,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,13.61738896369934,B0D9LY4LSW,True,True,False,324,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,6.180679798126221,B00I3K25R0,True,True,False,325,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,13.415815114974976,B00NHQFA1I,True,True,False,326,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.143675804138184,B07NXDJ52C,True,True,False,327,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.063540935516357,B0BQRWBSCK,True,True,False,328,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.144330024719238,B0CGV5K97C,True,True,False,329,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.137495040893555,B09YG8LFGZ,True,True,False,330,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,6.65538215637207,B07FXQ51BQ,True,True,False,331,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.909562826156616,B09T6QFR2J,True,True,False,332,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,6.7215049266815186,B07WSGP9WC,True,True,False,333,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.354804992675781,B003HGGPLW,True,True,False,334,toys_and_games,RAINFOREST,False
True,True,True,True,True,False,8.119512796401978,B07NFRTF17,True,True,False,335,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,13.774314641952515,B08SGH7NKX,True,True,False,336,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.446890830993652,B001DIJ48C,True,True,False,337,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,21.507258892059326,B00APVXSM6,True,True,False,338,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.723542928695679,B0CV27XPCY,True,True,False,339,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.8753111362457275,B0BFP4VZCP,True,True,False,340,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,12.356523990631104,B08MJ8SRHG,True,True,False,341,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,20.034362077713013,B01KJEOCDW,True,True,False,342,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,22.395907163619995,B077Z1R28P,True,True,False,343,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,28.969882011413574,B09LMBLYF1,True,True,False,344,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,9.01013708114624,B06XL1B7QN,True,True,False,345,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.626958131790161,B00ABA0ZOA,True,True,False,346,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.578780889511108,B076FGVCRH,True,True,False,347,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.029895067214966,B0CB92B1VK,True,True,False,348,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.817860841751099,B07PQFT83F,True,True,False,349,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,9.074116945266724,B0B5XPFKC3,True,True,False,350,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.273892164230347,B0BV2YFF5K,True,True,False,351,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,10.423454761505127,B09TXBRWY2,True,True,False,352,toys_and_games,RAINFOREST,False
True,True,True,True,True,False,7.153834104537964,B00006RVTS,True,True,False,353,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.283724069595337,B0CGY4J7QT,True,True,False,354,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,16.893465995788574,B09JBM1KLX,True,True,False,355,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,10.558654069900513,B000B6MKMO,True,True,False,356,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.546658039093018,B07PZCQLJY,True,True,False,357,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.112957954406738,B001CJVTLC,True,True,False,358,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,10.796703815460205,B000FGECAI,True,True,False,359,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,17.009654998779297,B083BCTLP5,True,True,False,360,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.44738507270813,B08HD89CX6,True,True,False,361,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.95565128326416,B07GKWLBN2,True,True,False,362,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,6.754945993423462,B08BVV3MCY,True,True,False,363,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,15.11971378326416,B0BGN2HQHH,True,True,False,364,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.429692983627319,B0C81D1739,True,True,False,365,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,26.97880792617798,B07P6MZPK3,True,True,False,366,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.2965099811553955,B0B9G2SJVX,True,True,False,367,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,33.93685817718506,B07GCGJBC1,True,True,False,368,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,20.120414972305298,B0BZCHMVTK,True,True,False,369,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,14.438473224639893,B009USLJBM,True,True,False,370,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,21.604857921600342,B0040ZEHPK,True,True,False,371,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,12.050992250442505,B008J1QP7Y,True,True,False,372,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,6.390628814697266,B0CFBBBSHY,True,True,False,373,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,21.31782102584839,B00000IZKX,True,True,False,374,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,17.846858978271484,B0BVBQDVX8,True,True,False,375,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,9.195966243743896,B0CD6Y4F9J,True,True,False,376,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.142840147018433,B00B1Z6EPS,True,True,False,377,toys_and_games,RAINFOREST,False
True,True,False,True,True,False,7.648730039596558,B00D8STBHY,True,True,False,378,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.873782873153687,B09TDP1HCV,True,True,False,379,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.706588983535767,B0C7VSZDSG,True,True,False,380,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.938905954360962,B08T1NRCFW,True,True,False,381,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,18.020776987075806,B071JZ6NQM,True,True,False,382,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,12.549698114395142,B0CDH1V1RK,True,True,False,383,toys_and_games,RAINFOREST,False
True,True,False,True,True,False,9.037487983703613,B09L7MDNH6,True,True,False,384,toys_and_games,RAINFOREST,False
True,True,True,True,True,False,11.716361999511719,B00OZAI56M,True,True,False,385,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.810590028762817,B0833W34KP,True,True,False,386,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.9908127784729,B0C23NBZ6W,True,True,False,387,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,20.81136202812195,B0C8HWWP4Q,True,True,False,388,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.265760898590088,B0CLN9M4GC,True,True,False,389,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.941039800643921,B06WV7VBY5,True,True,False,390,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,9.101339101791382,B0CPMX764D,True,True,False,391,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.760037899017334,B09VBZCMGC,True,True,False,392,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,8.622697830200195,B0CTTYRJJY,True,True,False,393,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,7.083747148513794,B0BVNSDG2W,True,True,False,394,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,7.764431953430176,B0CCWXYKVG,True,True,False,395,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,9.087410926818848,B0CV2HV7WJ,True,True,False,396,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,8.741332054138184,B0BZHHVYY9,True,True,False,397,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,13.67949891090393,B0CGFF2G5V,True,True,False,398,toys_and_games,RAINFOREST,False
True,True,False,True,True,True,39.1554479598999,B0C855J5NL,True,True,False,399,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,10.048147916793823,B0991XM8YL,True,True,False,400,toys_and_games,RAINFOREST,False
True,True,True,True,True,True,14.929213047027588,B00MNV8E0C,True,True,False,401,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.165794134140015,B07MHJFRBJ,True,True,False,402,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.365068197250366,B00LH3DMUO,True,True,False,403,health_and_household,RAINFOREST,False
True,True,True,True,True,True,15.38307785987854,B095CN96JS,True,True,False,404,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.907509088516235,B07BGLT25K,True,True,False,405,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.85078477859497,B0798DVT68,True,True,False,406,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.705272912979126,B01NAPQ4QP,True,True,False,407,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.341738939285278,B01BZ0LXL8,True,True,False,408,health_and_household,RAINFOREST,False
True,True,True,True,True,True,42.77295994758606,B0D5FZGY8W,True,True,False,409,health_and_household,RAINFOREST,False
True,True,False,True,True,True,9.410833835601807,B079H53D2B,True,True,False,410,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.880003213882446,B0CKK43XXS,True,True,False,411,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.488091945648193,B09NW81TH8,True,True,False,412,health_and_household,RAINFOREST,False
True,True,False,True,True,True,9.728093147277832,B07QTD8JCF,True,True,False,413,health_and_household,RAINFOREST,False
True,True,True,True,True,True,7.571146011352539,B09BWFX1L6,True,True,False,414,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.625298976898193,B09YKYV9N9,True,True,False,415,health_and_household,RAINFOREST,False
True,True,True,True,True,True,7.883638620376587,B01IT9NLHW,True,True,False,416,health_and_household,RAINFOREST,False
True,True,True,True,True,True,25.597245931625366,B09QV3XG8B,True,True,False,417,health_and_household,RAINFOREST,False
True,True,True,True,True,True,14.926308155059814,B07P5K7DQP,True,True,False,418,health_and_household,RAINFOREST,False
True,True,True,True,True,True,20.667120218276978,B07TT8B1JJ,True,True,False,419,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.226696968078613,B07ND3WR64,True,True,False,420,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.332604885101318,B0035LCFNQ,True,True,False,421,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.45628809928894,B00DLDH1N2,True,True,False,422,health_and_household,RAINFOREST,False
True,True,True,True,True,True,14.572470903396606,B00C91Q86I,True,True,False,423,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.640717267990112,B08DVFZTTG,True,True,False,424,health_and_household,RAINFOREST,False
True,True,True,True,True,True,7.652139663696289,B00GL2HMES,True,True,False,425,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.322108268737793,B083JHCCV2,True,True,False,426,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.904376029968262,B002DYIZH6,True,True,False,427,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.83539891242981,B0C2CY22B8,True,True,False,428,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.232471942901611,B074CRK54X,True,True,False,429,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.455986261367798,B0CM4NXMV2,True,True,False,430,health_and_household,RAINFOREST,False
True,True,True,True,True,True,54.02589297294617,B00HSC9F2C,True,True,False,431,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.34473705291748,B074CR89QG,True,True,False,432,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.361867189407349,B00AHAWWO0,True,True,False,433,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.723066091537476,B0CM5C15ZD,True,True,False,434,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.93224024772644,B00GB85JR4,True,True,False,435,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.518101930618286,B07BVYZL88,True,True,False,436,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.810528039932251,B071D4DKTZ,True,True,False,437,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.195170879364014,B08F7BSLNW,True,True,False,438,health_and_household,RAINFOREST,False
True,True,True,True,True,True,20.10235595703125,B093X8QQ12,True,True,False,439,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.05713701248169,B01NGTV4J5,True,True,False,440,health_and_household,RAINFOREST,False
True,True,True,True,True,True,50.38576102256775,B07F246YG1,True,True,False,441,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.058316946029663,B07T9MBNTT,True,True,False,442,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.662630081176758,B00Y8MP4G6,True,True,False,443,health_and_household,RAINFOREST,False
True,True,True,True,True,True,17.106504917144775,B09F8FZ18G,True,True,False,444,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.3871591091156,B009108SGS,True,True,False,445,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.594232082366943,B00GJ82VK4,True,True,False,446,health_and_household,RAINFOREST,False
True,True,False,True,True,True,9.188570261001587,B08GF7YGCD,True,True,False,447,health_and_household,RAINFOREST,False
True,True,True,True,True,True,13.658390998840332,B07B8BSGPL,True,True,False,448,health_and_household,RAINFOREST,False
True,True,True,True,True,True,12.883080244064331,B00TSTZQEY,True,True,False,449,health_and_household,RAINFOREST,False
True,True,True,True,True,True,52.943053007125854,B0CV4FQPY1,True,True,False,450,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.675533771514893,B084HQ4DYQ,True,True,False,451,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.461570024490356,B09RTVD1GF,True,True,False,452,health_and_household,RAINFOREST,False
False,False,False,False,False,False,2.0443649291992188,B01C5QS1T8,False,False,True,453,health_and_household,RAINFOREST,False
True,True,True,True,True,True,16.476803064346313,B00W5D1MDE,True,True,False,454,health_and_household,RAINFOREST,False
True,True,True,True,True,True,15.39759373664856,B00MH4QM1S,True,True,False,455,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.046378135681152,B00IRKRK9O,True,True,False,456,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.18437933921814,B099J2SWXV,True,True,False,457,health_and_household,RAINFOREST,False
True,True,True,True,True,True,7.977792978286743,B095PQ6SX7,True,True,False,458,health_and_household,RAINFOREST,False
True,True,True,True,True,True,6.434636116027832,B09RSC2JT3,True,True,False,459,health_and_household,RAINFOREST,False
True,True,True,True,True,True,48.379814863204956,B08XQZX9K3,True,True,False,460,health_and_household,RAINFOREST,False
True,True,True,True,True,True,18.683534145355225,B09RTVN5GN,True,True,False,461,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.776773929595947,B01HI7WP0U,True,True,False,462,health_and_household,RAINFOREST,False
True,True,True,True,True,True,13.264678955078125,B0BQ4G7LY8,True,True,False,463,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.804353952407837,B0BBPNPZTC,True,True,False,464,health_and_household,RAINFOREST,False
True,True,True,True,True,True,17.230395793914795,B095KCG1Q2,True,True,False,465,health_and_household,RAINFOREST,False
True,True,True,True,True,True,15.318542242050171,B00K6JUG4K,True,True,False,466,health_and_household,RAINFOREST,False
True,True,True,True,True,True,27.714477062225342,B0CCGJ1DY8,True,True,False,467,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.316411972045898,B004QQ9LVS,True,True,False,468,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.565055131912231,B09NW92T8Q,True,True,False,469,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.287979125976562,B003TS2R1A,True,True,False,470,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.002684831619263,B08FGZSW8L,True,True,False,471,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.250072002410889,B00MH4QI26,True,True,False,472,health_and_household,RAINFOREST,False
True,True,True,True,True,True,22.011749744415283,B0BJMV9BXJ,True,True,False,473,health_and_household,RAINFOREST,False
True,True,True,True,True,True,7.89117693901062,B00Q70RCW6,True,True,False,474,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.39011001586914,B0748J34WZ,True,True,False,475,health_and_household,RAINFOREST,False
True,True,True,True,True,True,6.191393852233887,B0756MBLNX,True,True,False,476,health_and_household,RAINFOREST,False
True,True,True,True,True,True,8.497653007507324,B01BMDAVIY,True,True,False,477,health_and_household,RAINFOREST,False
True,True,True,True,True,True,9.250489711761475,B077K3W4K4,True,True,False,478,health_and_household,RAINFOREST,False
True,True,True,True,True,True,10.27346396446228,B09YKRZR22,True,True,False,479,health_and_household,RAINFOREST,False
True,True,True,True,True,True,18.082263231277466,B0739KKHWL,True,True,False,480,health_and_household,RAINFOREST,False
True,True,True,True,True,True,23.31025195121765,B004K95PBQ,True,True,False,481,health_and_household,RAINFOREST,False
True,True,True,True,True,True,11.292323112487793,B003FULBQ4,True,True,False,482,health_and_household,RAINFOREST,False
True,True,True,True,True,True,17.54962992668152,B01BUNHFAS,True,True,False,483,health_and_household,RAINFOREST,False
True,True,True,True,True,True,25.034257173538208,B07RN6TG1J,True,True,False,484,health_and_household,RAINFOREST,False
