asin,captcha,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B00WAJAKOU,False,True,True,False,True,True,True,True,True,3.848690986633301,False,150,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B07MWSXPT1,False,True,True,False,True,True,True,True,True,4.0719709396362305,False,151,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B085WR175L,False,True,True,False,True,True,True,True,True,3.609900951385498,False,152,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B08HYW2MKG,False,True,True,False,True,True,True,True,True,3.889136791229248,False,153,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B000TG63EW,False,True,False,False,True,True,True,True,True,3.891901969909668,False,154,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B00365DABC,False,True,True,False,True,True,True,True,True,4.0267250537872314,False,155,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B004WRCXRA,True,True,True,False,True,True,False,True,True,3.069591999053955,False,156,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B002RS6JSA,False,True,False,False,True,True,True,True,True,3.9544520378112793,False,157,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B0B9YDQTXN,False,True,True,False,True,True,True,True,True,3.2640280723571777,False,158,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B014E2D6BY,False,True,True,False,True,True,True,True,True,4.517021894454956,False,159,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B0914XZT2W,True,True,False,False,True,True,False,True,True,3.2128498554229736,False,160,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B07L1PHSY9,True,True,True,False,True,True,False,True,True,3.502318859100342,False,161,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B01N34XW93,True,True,True,False,False,True,False,True,True,3.219705104827881,False,162,beauty_and_personal_care,SELENIUM_CAPTCHA,False
B0BN2PX8V3,False,True,False,False,True,True,True,True,True,3.58331298828125,False,163,beauty_and_personal_care,SELENIUM_CAPTCHA,False
