asin,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B07VRFC3Y7,False,False,False,False,False,False,False,False,7.175934791564941,True,184,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B097CNMZF5,True,False,False,True,True,True,True,True,5.415631055831909,False,185,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B017PCGABI,True,False,False,True,True,True,True,True,6.437306880950928,False,186,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08BW46XXK,False,False,False,False,False,False,False,False,7.138662815093994,True,187,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01N7T7JKJ,False,False,False,False,False,False,False,False,7.110711097717285,True,188,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01LW1983J,True,False,False,True,True,True,True,True,9.205551147460938,False,189,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B002MSN3QQ,True,False,False,False,True,True,True,True,5.082397222518921,False,190,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08N1CWL7S,False,False,False,False,False,False,False,False,7.083999872207642,True,191,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B073CWSQ51,False,False,False,False,False,False,False,False,7.084180116653442,True,192,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07X6HCLK2,True,False,False,True,True,False,True,True,7.597305059432983,False,193,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01I2ZQJSG,False,False,False,False,False,False,False,False,7.0833611488342285,True,194,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B075JRT85B,True,False,False,True,True,True,True,True,5.387656211853027,False,195,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B006IB5T4W,False,False,False,False,False,False,False,False,7.100849866867065,True,196,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00IGJ1XOO,True,False,False,True,True,True,True,True,9.674853086471558,False,197,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CLX1HQ17,False,False,False,False,False,False,False,False,7.12525200843811,True,198,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09LCMQM44,False,False,False,False,False,False,False,False,7.0712621212005615,True,199,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BVV8BNYJ,True,False,False,True,True,True,True,True,3.0694751739501953,False,200,beauty_and_personal_care,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00JUM2VAQ,True,False,False,False,True,False,True,True,2.7729897499084473,False,201,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07M989JLF,True,False,False,False,True,False,True,True,5.64146089553833,False,202,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01L8JJ57U,False,False,False,False,False,False,False,False,7.122393846511841,True,203,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08YHLVJN3,False,False,False,False,False,False,False,False,7.186887979507446,True,204,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C26RWFYK,False,False,False,False,False,False,False,False,7.081875801086426,True,205,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C65WCS8R,True,False,False,False,True,False,True,True,4.820262908935547,False,206,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CR5SLZ2D,True,False,False,False,True,False,True,True,2.3576459884643555,False,207,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08YS526MS,True,False,False,False,True,False,True,True,4.552497863769531,False,208,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0145JTWFU,False,False,False,False,False,False,False,False,7.102252006530762,True,209,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0014C0LUC,False,False,False,False,False,False,False,False,7.083083152770996,True,210,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07HQM6NH8,True,False,False,False,True,False,True,True,3.446747064590454,False,211,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0761ZJGDK,True,False,False,False,True,False,True,True,3.7849957942962646,False,212,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08YGTLS7P,True,False,False,False,True,False,True,True,2.379887819290161,False,213,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07NV4JGTG,True,False,False,False,True,True,True,True,2.623718738555908,False,214,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00W66LQFO,True,False,False,False,True,False,True,True,2.784003734588623,False,215,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B086KSDTQ4,True,False,False,False,True,False,True,True,4.5316832065582275,False,216,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CM8MM85L,False,False,False,False,False,False,False,False,7.069801092147827,True,217,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BCPJ9BQF,True,False,False,False,True,False,True,True,3.242489814758301,False,218,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00JUM4CT4,True,False,False,False,True,False,True,True,2.5884499549865723,False,219,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09P1GB319,True,False,False,False,True,False,True,True,4.149484157562256,False,220,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09JFV7HHY,True,False,False,False,True,False,True,True,7.115127086639404,False,221,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B076CBMZGK,True,False,False,False,True,False,True,True,6.880357265472412,False,222,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B004QF0TFQ,True,False,False,False,True,False,True,True,5.348609209060669,False,223,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0D4F6MNQW,True,False,False,False,True,False,True,True,4.3947858810424805,False,224,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B000C4UATA,True,False,False,False,True,False,True,True,8.067039012908936,False,225,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08YHBW4J5,True,False,False,False,True,False,True,True,3.2577462196350098,False,226,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07JCS8NRC,True,False,False,False,True,False,True,True,7.681670904159546,False,227,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C3QS2K65,True,False,False,False,True,False,True,True,2.525860071182251,False,228,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07MKKQ8QP,True,False,False,False,True,False,True,True,2.919914960861206,False,229,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07GVDVLCD,False,False,False,False,False,False,False,False,7.164150953292847,True,230,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01LXJZAOR,False,False,False,False,False,False,False,False,7.130011081695557,True,231,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09JVQQ99K,True,False,False,False,True,True,True,True,7.352648973464966,False,232,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BB7SP83Z,True,False,False,False,True,False,True,True,4.07320499420166,False,233,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09HC6P2BT,True,False,False,False,True,False,True,True,3.2808640003204346,False,234,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0D77K99ZR,False,False,False,False,False,False,False,False,7.076641082763672,True,235,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BFL5MKKC,True,False,False,False,True,False,True,True,5.14618992805481,False,236,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08L8DL3RX,True,False,False,False,True,False,True,True,2.6575350761413574,False,237,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00NOY3JOS,True,False,False,False,True,False,True,True,2.848477840423584,False,238,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08XXMQ32C,True,False,False,False,True,False,True,True,2.3040120601654053,False,239,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B075ZZF47B,True,False,False,False,True,False,True,True,6.7652199268341064,False,240,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BVFDH9CP,True,False,False,False,True,False,True,True,8.256838321685791,False,241,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07LGVSPKF,True,False,False,False,True,False,True,True,7.488642692565918,False,242,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0000ANHT7,False,False,False,False,False,False,False,False,7.093385934829712,True,243,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B001PU9A9Q,True,False,False,False,True,False,True,True,2.5720510482788086,False,244,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01MSVTHDP,True,False,False,False,True,False,True,True,2.6541061401367188,False,245,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01HAGXX8C,True,False,False,False,True,True,True,True,3.2581918239593506,False,246,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07YNXVGPD,True,False,False,False,True,False,True,True,5.756399154663086,False,247,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01HMH57CO,False,False,False,False,False,False,False,False,9.402812242507935,True,248,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C7KBZXL6,False,False,False,False,False,False,False,False,7.0880632400512695,True,249,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BW93QZK5,True,False,False,False,True,False,True,True,3.7769691944122314,False,250,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01M1OM3NU,True,False,False,False,True,False,True,True,5.402941942214966,False,251,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0169P8TGQ,False,False,False,False,False,False,False,False,7.1185219287872314,True,252,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B086YMWQPC,True,False,False,False,True,False,True,True,7.322935104370117,False,253,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B079GTQGTL,True,False,False,False,True,False,True,True,7.96044397354126,False,254,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0B3TK8ZL9,False,False,False,False,False,False,False,False,7.093584775924683,True,255,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B014FALWES,False,False,False,False,False,False,False,False,7.078206300735474,True,256,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B071ZH5Y4V,True,False,False,False,True,False,True,True,7.102527141571045,False,257,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B008YA0Z44,True,False,False,False,True,False,True,True,3.919332981109619,False,258,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B076P5M7WD,False,False,False,False,False,False,False,False,7.091285943984985,True,259,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08D11NP71,False,False,False,False,False,False,False,False,7.107492208480835,True,260,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01K2CMFVM,False,False,False,False,False,False,False,False,7.302105903625488,True,261,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BRMV3N9R,True,False,False,False,True,False,False,False,2.5424420833587646,False,262,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0B1HR89H4,True,False,False,False,True,False,True,True,4.462843894958496,False,263,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B086Z2WR6Y,False,False,False,False,False,False,False,False,7.54738974571228,True,264,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00T7TXS2W,False,False,False,False,False,False,False,False,7.819845914840698,True,265,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BS6G9WG6,False,False,False,False,False,False,False,False,7.541644096374512,True,266,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BHV8PQ2K,True,False,False,False,True,False,True,True,4.638109922409058,False,267,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B013YRRFJ4,True,False,False,False,True,False,True,True,6.63361382484436,False,268,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00NOU54XG,True,False,False,False,True,False,True,True,4.48210883140564,False,269,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08DTMMTJW,False,False,False,False,False,False,False,False,7.474278926849365,True,270,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C6T9PXMW,True,False,False,False,True,False,True,True,9.615045070648193,False,271,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B079PL1L5G,False,False,False,False,False,False,False,False,7.082669973373413,True,272,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0D4ZG9SCS,True,False,False,False,True,False,True,True,3.9623758792877197,False,273,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C26RYQ7S,True,False,False,False,True,False,True,True,7.15985894203186,False,274,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0007YXTRA,True,False,False,False,True,False,True,True,3.1017720699310303,False,275,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07M61KYWL,False,False,False,False,False,False,False,False,7.085245847702026,True,276,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BW2XQCQQ,True,False,False,False,True,False,True,True,3.2087740898132324,False,277,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07XL8N5G2,False,False,False,False,False,False,False,False,7.085860013961792,True,278,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09643QGPD,True,False,False,False,True,False,True,True,4.795858383178711,False,279,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08FCWWZ9B,True,False,False,False,True,False,True,True,3.511530876159668,False,280,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00MDZWPEO,True,False,False,False,True,False,True,True,3.607109785079956,False,281,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B073R22ZV9,False,False,False,False,False,False,False,False,7.141767740249634,True,282,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09R82W413,True,False,False,False,True,False,True,True,3.7077369689941406,False,283,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CYZM5RSM,True,False,False,False,True,False,True,True,6.019402980804443,False,284,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00WE4GN0G,True,False,False,False,True,False,True,True,5.186050176620483,False,285,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09QMPYRB7,True,False,False,False,True,True,True,True,9.478998184204102,False,286,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BV9YW7D4,True,False,False,False,True,False,True,True,5.357112169265747,False,287,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07543D21Q,True,False,False,True,True,False,True,True,3.7093141078948975,False,288,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B000J176KW,False,False,False,False,False,False,False,False,7.091656923294067,True,289,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B071DVQLT2,True,False,False,False,True,False,True,True,7.84277606010437,False,290,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00ZUNGRD6,False,False,False,False,False,False,False,False,7.178758859634399,True,291,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CNRT9YBL,True,False,False,True,True,True,True,True,4.226155996322632,False,292,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B06Y1RWZTG,True,False,False,False,True,False,True,True,4.853010892868042,False,293,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B000NZVQIM,True,False,False,False,True,False,True,True,9.290431022644043,False,294,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B000N8Q4XG,True,False,False,False,True,False,True,True,8.78534722328186,False,295,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B086Y87C1H,True,False,False,False,True,False,True,True,3.3177289962768555,False,296,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07GDRLQMS,True,False,False,False,True,False,True,True,2.6168668270111084,False,297,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B098XBK5WX,True,False,False,False,True,False,True,True,8.654321908950806,False,298,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07F685NJ8,True,False,False,False,True,False,True,True,3.004002094268799,False,299,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08Q3FTQMK,True,False,False,False,True,False,True,True,3.5724408626556396,False,300,clothing_shoes_jewelry,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BQZFVJTB,False,False,False,False,False,False,False,False,7.281512022018433,True,301,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B087N9N6HH,True,False,False,True,True,True,True,True,3.661699056625366,False,302,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00N1QPNMA,True,False,False,True,True,True,True,True,5.561553239822388,False,303,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07B6ZN7P8,False,False,False,False,False,False,False,False,7.355843782424927,True,304,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09Z6LJFX4,True,False,False,False,True,True,True,True,5.425715923309326,False,305,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BBKW5G1T,True,False,False,True,True,True,True,True,3.8779759407043457,False,306,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CX24138S,True,False,False,True,True,True,True,True,2.2542030811309814,False,307,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09SDKSXLZ,False,False,False,False,False,False,False,False,7.71225380897522,True,308,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09Q4BC1CJ,True,False,False,True,True,True,True,True,7.971179962158203,False,309,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00JM5GW10,True,False,False,True,True,True,True,True,2.7955000400543213,False,310,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BDQLJMFV,True,False,False,True,True,True,True,True,5.135690927505493,False,311,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07W5QM4DP,False,False,False,False,False,False,False,False,7.289515018463135,True,312,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CSJQHF6W,True,False,False,True,True,True,True,True,6.608604907989502,False,313,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09PGVGCH5,True,False,False,True,True,True,True,True,6.05973219871521,False,314,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0B6B25BKW,True,False,False,True,True,False,True,True,2.1496849060058594,False,315,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CV2MJYHJ,True,False,False,True,True,False,True,True,9.600239038467407,False,316,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09NRS8C5Y,True,False,False,True,True,True,True,True,8.903131246566772,False,317,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BRQSHRKR,False,False,False,False,False,False,False,False,7.403264999389648,True,318,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BWR49R77,False,False,False,False,False,False,False,False,7.1245410442352295,True,319,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CMQFBWZP,False,False,False,False,False,False,False,False,7.149870872497559,True,320,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09GWCRSQV,True,False,False,True,True,True,True,True,8.548819065093994,False,321,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B007GE75HY,True,False,False,True,True,True,True,True,6.948050260543823,False,322,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BWDWNH5G,True,False,False,True,True,False,True,True,6.844725131988525,False,323,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0D9LY4LSW,False,False,False,False,False,False,False,False,7.107208013534546,True,324,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00I3K25R0,True,False,False,True,True,True,True,True,6.29386305809021,False,325,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00NHQFA1I,True,False,False,True,True,True,True,True,6.159282922744751,False,326,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07NXDJ52C,True,False,False,True,True,True,True,True,3.485368251800537,False,327,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BQRWBSCK,True,False,False,False,True,True,True,True,7.936000823974609,False,328,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CGV5K97C,True,False,False,True,True,True,True,True,5.470183849334717,False,329,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09YG8LFGZ,False,False,False,False,False,False,False,False,7.1080358028411865,True,330,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07FXQ51BQ,True,False,False,False,True,True,True,True,3.110956907272339,False,331,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09T6QFR2J,False,False,False,False,False,False,False,False,7.076082944869995,True,332,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07WSGP9WC,True,False,False,True,True,True,True,True,6.2538487911224365,False,333,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B003HGGPLW,True,False,False,True,True,True,True,True,4.77145791053772,False,334,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07NFRTF17,True,False,False,True,True,False,True,True,8.87947130203247,False,335,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08SGH7NKX,True,False,False,True,True,True,True,True,3.4171881675720215,False,336,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B001DIJ48C,True,False,False,True,True,True,True,True,6.978549957275391,False,337,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00APVXSM6,True,False,False,True,True,True,True,True,6.754914045333862,False,338,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CV27XPCY,True,False,False,True,True,False,True,True,8.874217987060547,False,339,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BFP4VZCP,True,False,False,True,True,True,True,True,9.246958017349243,False,340,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08MJ8SRHG,True,False,False,True,True,True,True,True,3.694916009902954,False,341,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B01KJEOCDW,False,False,False,False,False,False,False,False,7.117090940475464,True,342,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B077Z1R28P,True,False,False,True,True,True,True,True,4.524969100952148,False,343,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09LMBLYF1,True,False,False,True,True,True,True,True,2.947859048843384,False,344,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B06XL1B7QN,True,False,False,True,True,True,True,True,7.625974893569946,False,345,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00ABA0ZOA,True,False,False,True,True,True,True,True,4.530398845672607,False,346,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B076FGVCRH,True,False,False,True,True,True,True,True,6.862406969070435,False,347,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CB92B1VK,False,False,False,False,False,False,False,False,7.110524892807007,True,348,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07PQFT83F,False,False,False,False,False,False,False,False,7.095223903656006,True,349,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0B5XPFKC3,False,False,False,False,False,False,False,False,7.094838619232178,True,350,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BV2YFF5K,False,False,False,False,False,False,False,False,7.136138916015625,True,351,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09TXBRWY2,True,False,False,True,True,True,True,True,7.478052139282227,False,352,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B00006RVTS,True,False,False,True,True,False,True,True,4.24201226234436,False,353,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0CGY4J7QT,False,False,False,False,False,False,False,False,7.1097331047058105,True,354,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B09JBM1KLX,False,False,False,False,False,False,False,False,7.167263984680176,True,355,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B000B6MKMO,True,False,False,True,True,True,True,True,3.0926337242126465,False,356,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07PZCQLJY,True,False,False,True,True,True,True,True,6.328412055969238,False,357,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B001CJVTLC,False,False,False,False,False,False,False,False,7.448875188827515,True,358,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B000FGECAI,True,False,False,True,True,True,True,True,8.535642862319946,False,359,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B083BCTLP5,True,False,False,True,True,True,True,True,4.23778510093689,False,360,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08HD89CX6,True,False,False,True,True,True,True,True,6.016056060791016,False,361,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07GKWLBN2,True,False,False,True,True,True,True,True,3.6708428859710693,False,362,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B08BVV3MCY,True,False,False,True,True,True,True,True,2.6685609817504883,False,363,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0BGN2HQHH,True,False,False,True,True,True,True,True,3.1564419269561768,False,364,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0C81D1739,True,False,False,False,True,False,True,True,4.989403963088989,False,365,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B07P6MZPK3,True,False,False,True,True,True,True,True,3.247519016265869,False,366,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
B0B9G2SJVX,True,False,False,True,True,True,True,True,3.678232192993164,False,367,toys_and_games,STATIC_ROTATE_USER_AGENT_RETRIES,False
